0.000000000000000000e+00,1.500000000000000000e+00
3.126332853166854941e-01,-7.962136372974233822e+00
4.912797866365747335e-01,-5.406269427319967846e+00
6.086890619090867816e-01,-3.615593259813946414e+00
7.899666893505558063e-01,-2.350758576629013774e+00
8.296732490927994919e-01,-1.364725579904097374e+00
8.485745083348079643e-01,-5.933066897751642088e-01
8.458274097031213135e-01,0.000000000000000000e+00
5.731853719474209186e-01,3.814406782692153719e+00
5.822862613308877888e-01,3.632969365756086422e+00
5.977607996713517613e-01,3.447676872545741400e+00
6.184882444673229784e-01,3.217163151365572737e+00
6.420778999652507757e-01,2.930570469988214466e+00
6.671456381212181874e-01,2.595112377708039819e+00
6.933567886265283864e-01,2.224290375402719899e+00
7.204909895893801819e-01,1.833881711407511883e+00
7.479305749165963135e-01,1.440715367734340724e+00
7.747091741054851211e-01,1.061530114121042034e+00
8.222112740497554695e-01,-4.212867170170593867e-01
8.278239607343994555e-01,0.000000000000000000e+00
7.646324251945577632e-01,-1.196379075419139681e+00
7.920695826586199306e-01,-8.142178334873336754e-01
8.166723060518731314e-01,-4.743183920686466215e-01
8.375428884564884990e-01,0.000000000000000000e+00
7.170900561699715681e-01,-1.647215747931794372e+00
7.543277734891236097e-01,-1.573877978584800719e+00
7.092055051593335602e-01,-1.573418239145867981e+00
7.139859918155945229e-01,-1.732539071311828494e+00
7.050026466636892808e-01,-1.987835313990927499e+00
6.907525048560824166e-01,-2.297295858958479542e+00
6.349262620346705077e-01,-2.504717567173535553e+00
6.397918029103790705e-01,-2.742164667295814429e+00
6.098502252882647134e-01,-2.815580402310168040e+00
6.116276454792655137e-01,-2.746264459039605477e+00
6.254930553658932801e-01,-2.600732552239139572e+00
7.103925346978814392e-01,-1.810785185026256405e+00
6.894442163545135838e-01,-1.506113035601079897e+00
7.251811723224071971e-01,-1.108302785210850461e+00
7.270557440602798405e-01,-9.880004876333841057e-01
7.356389125326088241e-01,-7.646345639268345984e-01
7.319517356837959010e-01,-1.657905626867481663e+00
6.900997155395371951e-01,-2.173734746640831439e+00
6.716412278852283979e-01,-2.385920774864607630e+00
7.392190159805487326e-01,-1.447428168208225507e+00
7.972509889277026307e-01,-6.509653408657815055e-01
7.999022210094676177e-01,7.027778676169106342e-01
7.895919279711254291e-01,8.679140626903231182e-01
7.869627676463908372e-01,9.145094375424330790e-01
7.897881966891855399e-01,8.779580110964924078e-01
7.963221899072749910e-01,7.859102013438683532e-01
8.051381652956290935e-01,6.607946892614096068e-01
8.150571325219242436e-01,5.205296819509223072e-01
8.251187819617084029e-01,0.000000000000000000e+00
8.248495459945690556e-01,0.000000000000000000e+00
8.245803333142645020e-01,0.000000000000000000e+00
8.243111440236399190e-01,0.000000000000000000e+00
8.240419782261932946e-01,0.000000000000000000e+00
8.237728360260881955e-01,0.000000000000000000e+00
8.235037175281108013e-01,4.009597641870298879e-01
8.335193086057710588e-01,0.000000000000000000e+00
8.356163861146698180e-01,0.000000000000000000e+00
8.377147862485425645e-01,0.000000000000000000e+00
8.398144640003755157e-01,0.000000000000000000e+00
8.419153769409941646e-01,0.000000000000000000e+00
8.440174852964668073e-01,0.000000000000000000e+00
8.461207520240474622e-01,0.000000000000000000e+00
8.482251428867580989e-01,0.000000000000000000e+00
9.874179939432202735e-01,0.000000000000000000e+00
9.727648661618338854e-01,0.000000000000000000e+00
9.181170579459240200e-01,0.000000000000000000e+00
8.574987325451575160e-01,7.708902570668900722e-01
8.117941082228762317e-01,1.063865899000371318e+00
7.726893076853719178e-01,1.327797136247718113e+00
8.409082130155530743e-01,1.677373881420870072e+00
6.794464350541680187e-01,3.431113269149944855e+00
7.142136792538038570e-01,2.611630990566642829e+00
7.403114651123685608e-01,1.948599814568649835e+00
7.564364577656417232e-01,1.434212747545983158e+00
8.627305544885883748e-01,1.000103837253117245e+00
8.428557911716652029e-01,8.389867711276970397e-01
8.179208604187915288e-01,7.452536386567699678e-01
7.923877676226573907e-01,6.734884503756674023e-01
8.375507987145032196e-01,7.090070202455425186e-01
7.960741398951833858e-01,7.605124107503942188e-01
8.173781059116268510e-01,9.363610840690643755e-01
7.647352313169333282e-01,1.088068647836406555e+00
7.730569913798936987e-01,1.344572997997260488e+00
7.352268724815034240e-01,1.314005388727589541e+00
7.494311891912407431e-01,1.415278289580849558e+00
6.574812733460050351e-01,2.602379346318434372e+00
6.735042428232439482e-01,2.007785151427378345e+00
7.335119693652079054e-01,1.517389283192557947e+00
7.213703863975534647e-01,1.171837485055566397e+00
7.544607717823490489e-01,9.154055666219234055e-01
7.756195976470556808e-01,7.289784279572293357e-01
7.869467405508928648e-01,5.889370525142429980e-01
7.900782673266505407e-01,4.781264585135462375e-01
7.863422902483585553e-01,0.000000000000000000e+00
7.670356248518866993e-01,4.334351904620247220e-01
