0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
0.000000000000000000e+00,1.500000000000000000e+00
5.352394427769833207e-01,-4.325003271281817163e+00
5.766324764008727843e-01,-3.805459016741376210e+00
6.124155929088280770e-01,-3.347942045595460492e+00
6.571362563663321055e-01,-2.735605174865916478e+00
6.853562157823300804e-01,-2.336067912035526106e+00
6.496610352085779860e-01,-2.765200195833047214e+00
7.423232604485757724e-01,-1.505091740948856893e+00
8.011728534781398237e-01,-7.013197212996050700e-01
8.382918457884334096e-01,0.000000000000000000e+00
8.495968989282112194e-01,0.000000000000000000e+00
8.458101107300920463e-01,0.000000000000000000e+00
8.424203816875353024e-01,0.000000000000000000e+00
8.368544042597099164e-01,0.000000000000000000e+00
8.341194580200762543e-01,0.000000000000000000e+00
8.289635939177912860e-01,0.000000000000000000e+00
8.275784204206173555e-01,0.000000000000000000e+00
8.268495847987062941e-01,0.000000000000000000e+00
8.226890787584612008e-01,4.159435777435511183e-01
8.392255101334424872e-01,0.000000000000000000e+00
8.376496918251868928e-01,0.000000000000000000e+00
8.355678007717846079e-01,0.000000000000000000e+00
8.345603722691685711e-01,0.000000000000000000e+00
8.340738381426265891e-01,0.000000000000000000e+00
8.311206324089031039e-01,0.000000000000000000e+00
8.296304072096227777e-01,0.000000000000000000e+00
8.249986359926620993e-01,0.000000000000000000e+00
8.227299278827165940e-01,4.132766949458024919e-01
8.343647338976779571e-01,0.000000000000000000e+00
8.361251499984978519e-01,0.000000000000000000e+00
8.411833134540147583e-01,0.000000000000000000e+00
8.423106166661789018e-01,0.000000000000000000e+00
8.412977851260217133e-01,0.000000000000000000e+00
8.464421045295401624e-01,0.000000000000000000e+00
8.490665720332895017e-01,0.000000000000000000e+00
8.516865802839962418e-01,0.000000000000000000e+00
8.495431865753549916e-01,0.000000000000000000e+00
8.484559997900130712e-01,0.000000000000000000e+00
8.435499965083377294e-01,0.000000000000000000e+00
8.425490260476766746e-01,0.000000000000000000e+00
8.420015968571550324e-01,0.000000000000000000e+00
8.386714887500963389e-01,0.000000000000000000e+00
8.369791773354062769e-01,0.000000000000000000e+00
8.315454347948412206e-01,0.000000000000000000e+00
8.155709285140344544e-01,-5.061603829813956512e-01
8.416980940913447728e-01,0.000000000000000000e+00
8.492330369183036520e-01,0.000000000000000000e+00
8.521621848243914332e-01,0.000000000000000000e+00
8.517689007545714563e-01,0.000000000000000000e+00
8.475275675224909211e-01,0.000000000000000000e+00
8.454546658387139813e-01,0.000000000000000000e+00
8.404690357949463619e-01,0.000000000000000000e+00
8.380413560020056885e-01,0.000000000000000000e+00
8.380703800391118286e-01,0.000000000000000000e+00
8.340938917228789551e-01,0.000000000000000000e+00
8.321323347487673550e-01,0.000000000000000000e+00
8.311663793990153870e-01,0.000000000000000000e+00
8.268060465514143198e-01,0.000000000000000000e+00
8.298542693581224539e-01,0.000000000000000000e+00
8.278621211352825693e-01,0.000000000000000000e+00
8.265903153889687660e-01,0.000000000000000000e+00
8.258173294969546330e-01,0.000000000000000000e+00
8.253626023643879650e-01,0.000000000000000000e+00
8.251012523341509919e-01,0.000000000000000000e+00
8.249536422923273715e-01,0.000000000000000000e+00
8.248713965286487149e-01,0.000000000000000000e+00
8.248260658816252144e-01,0.000000000000000000e+00
8.248013027187115487e-01,0.000000000000000000e+00
8.221239339379865507e-01,4.222099713112013042e-01
8.338918313104601854e-01,0.000000000000000000e+00
8.439360553012992261e-01,0.000000000000000000e+00
8.445429821059555753e-01,0.000000000000000000e+00
8.448047896762223008e-01,0.000000000000000000e+00
8.449149349002480491e-01,0.000000000000000000e+00
8.449596428655098412e-01,0.000000000000000000e+00
8.395807728348816390e-01,0.000000000000000000e+00
8.411063498174804476e-01,0.000000000000000000e+00
8.418760425620746002e-01,0.000000000000000000e+00
8.422645352752931025e-01,0.000000000000000000e+00
8.424606546773842908e-01,0.000000000000000000e+00
8.425596637801447963e-01,0.000000000000000000e+00
8.426096463946488591e-01,0.000000000000000000e+00
8.413154844769278329e-01,0.000000000000000000e+00
8.440789297509549982e-01,0.000000000000000000e+00
8.461497337133663255e-01,0.000000000000000000e+00
8.472268782697095491e-01,0.000000000000000000e+00
8.520034516700613070e-01,0.000000000000000000e+00
8.506648585995182366e-01,0.000000000000000000e+00
8.495224820508257002e-01,0.000000000000000000e+00
8.503059113390165624e-01,0.000000000000000000e+00
8.463364168967779655e-01,0.000000000000000000e+00
8.413527605836469414e-01,0.000000000000000000e+00
8.388522348480303981e-01,0.000000000000000000e+00
8.375998139652949259e-01,0.000000000000000000e+00
8.369730727091183597e-01,0.000000000000000000e+00
